id_user,mon,cnt_group,cnt_indiv,sum_group,sum_indiv,cnt_total,sum_total
1571,2023-08,3,1,2400,1800,4,4200
1571,2023-09,3,1,2400,1800,4,4200
1571,2023-10,3,1,2400,1800,4,4200
1572,2023-01,7,0,5600,0,7,5600
1572,2023-02,6,1,4800,1800,7,6600
1572,2023-03,6,1,4800,1800,7,6600
1572,2023-04,4,2,3200,3600,6,6800
1572,2023-05,5,1,4000,1600,6,5600
1572,2023-06,5,1,4000,1800,6,5800
1572,2023-07,6,0,4800,0,6,4800
1573,2023-05,0,6,0,9800,6,9800
1573,2023-06,0,2,0,3600,2,3600
1573,2023-07,0,5,0,9000,5,9000
1574,2023-01,0,3,0,5400,3,5400
1574,2023-02,0,3,0,5400,3,5400
1575,2023-04,9,3,7200,5400,12,12600
1575,2023-06,10,2,8000,3600,12,11600
1575,2023-07,9,3,7200,5400,12,12600
1575,2023-08,10,0,8000,0,10,8000
1575,2023-09,10,0,8800,0,10,8800
1575,2023-10,11,0,8800,0,11,8800
1575,2023-11,11,0,8800,0,11,8800
1575,2023-12,11,0,8800,0,11,8800
1576,2023-08,11,7,8800,12600,18,21400
1576,2023-09,11,5,8800,9000,16,17800
1576,2023-10,9,8,7200,14400,17,21600
1576,2023-12,14,4,11200,7200,18,18400
1577,2023-07,2,0,1600,0,2,1600
1577,2023-08,4,0,3200,0,4,3200
1577,2023-09,2,0,1600,0,2,1600
1577,2023-10,4,0,3200,0,4,3200
1577,2023-11,4,0,3200,0,4,3200
1577,2023-12,4,0,3200,0,4,3200
1578,2023-01,5,3,4000,5400,8,9400
1578,2023-02,4,4,3200,7200,8,10400
1578,2023-07,8,0,6400,0,8,6400
1578,2023-08,4,0,3200,0,4,3200
1578,2023-09,5,0,4000,0,5,4000
1579,2023-08,6,2,4800,3600,8,8400
1579,2023-09,6,1,4800,1800,7,6600
1579,2023-10,6,1,4800,1800,7,6600
1580,2023-03,0,3,0,5400,3,5400
1580,2023-04,0,3,0,5400,3,5400
1580,2023-05,0,3,0,4800,3,4800
1580,2023-06,0,4,0,7200,4,7200
1581,2023-05,1,3,800,4800,4,5600
1581,2023-06,3,0,2400,0,3,2400
1581,2023-07,6,0,4800,0,6,4800
1581,2023-08,4,0,3200,0,4,3200
1581,2023-09,5,0,4000,0,5,4000
1581,2023-10,2,0,1600,0,2,1600
1581,2023-12,4,0,3200,0,4,3200
1582,2023-04,10,5,8000,9000,15,17000
1582,2023-05,11,5,8800,8000,16,16800
1582,2023-06,10,6,8000,10800,16,18800
1582,2023-07,12,4,9600,7200,16,16800
1582,2023-08,13,3,10400,5400,16,15800
1582,2023-10,10,6,8800,10800,16,19600
1582,2023-11,14,2,12000,3600,16,15600
1582,2023-12,13,3,10400,5400,16,15800
1583,2023-01,0,5,0,9000,5,9000
1583,2023-10,0,5,0,9000,5,9000
1583,2023-12,0,8,0,14400,8,14400
1584,2023-06,6,2,4800,3600,8,8400
1584,2023-07,6,2,4800,3600,8,8400
1584,2023-08,8,0,6400,0,8,6400
1584,2023-09,7,0,5600,0,7,5600
1584,2023-10,7,1,5600,1800,8,7400
1584,2023-11,6,2,4800,3600,8,8400
1584,2023-12,6,2,4800,3600,8,8400
1585,2023-01,7,1,5600,1800,8,7400
1585,2023-02,6,2,4800,3600,8,8400
1585,2023-03,5,3,4000,5400,8,9400
1586,2023-03,0,1,0,1800,1,1800
1587,2023-01,3,0,2400,0,3,2400
1587,2023-02,2,0,1600,0,2,1600
1587,2023-03,3,0,2400,0,3,2400
1587,2023-04,4,0,3200,0,4,3200
1587,2023-05,1,2,800,3200,3,4000
1587,2023-06,4,0,3200,0,4,3200
1587,2023-07,3,0,2400,0,3,2400
1587,2023-08,4,0,3200,0,4,3200
1587,2023-09,4,0,3200,0,4,3200
1587,2023-10,3,0,2400,0,3,2400
1587,2023-11,3,0,2400,0,3,2400
1587,2023-12,4,0,3200,0,4,3200
1588,2023-01,0,2,0,3600,2,3600
1588,2023-02,0,2,0,3600,2,3600
1589,2023-01,0,3,0,5400,3,5400
1589,2023-02,0,4,0,7200,4,7200
1590,2023-02,0,3,0,5400,3,5400
1590,2023-03,0,4,0,7200,4,7200
1590,2023-05,0,4,0,6400,4,6400
1590,2023-06,0,3,0,5400,3,5400
1590,2023-08,0,1,0,1800,1,1800
1590,2023-09,0,2,0,3600,2,3600
1590,2023-10,0,1,0,1800,1,1800
1591,2023-02,0,4,0,7200,4,7200
1591,2023-10,0,5,0,9000,5,9000
1592,2023-02,10,0,8000,0,10,8000
1592,2023-03,12,0,9600,0,12,9600
1592,2023-04,11,0,8800,0,11,8800
1592,2023-05,8,5,6400,8000,13,14400
1592,2023-06,11,0,8800,0,11,8800
1592,2023-07,12,0,10400,0,12,10400
1592,2023-08,12,0,9600,0,12,9600
1592,2023-09,8,0,6400,0,8,6400
1592,2023-10,9,0,7200,0,9,7200
1592,2023-12,11,0,8800,0,11,8800
1593,2023-01,4,0,3200,0,4,3200
1593,2023-02,3,0,2400,0,3,2400
1593,2023-09,4,0,3200,0,4,3200
1593,2023-10,4,0,3200,0,4,3200
1594,2023-05,0,5,0,8000,5,8000
1595,2023-03,10,0,8000,0,10,8000
1595,2023-04,7,0,5600,0,7,5600
1595,2023-05,1,9,800,14400,10,15200
1595,2023-06,8,0,6400,0,8,6400
1595,2023-07,11,0,8800,0,11,8800
1595,2023-08,11,0,8800,0,11,8800
1595,2023-09,7,0,5600,0,7,5600
1595,2023-10,10,0,8000,0,10,8000
1595,2023-11,9,0,7200,0,9,7200
1596,2023-05,4,0,3200,0,4,3200
1596,2023-06,6,0,4800,0,6,4800
1596,2023-07,6,0,4800,0,6,4800
1596,2023-08,5,0,4000,0,5,4000
1596,2023-10,7,0,5600,0,7,5600
1596,2023-11,6,0,4800,0,6,4800
1597,2023-05,9,5,7200,8000,14,15200
1597,2023-06,11,2,8800,3600,13,12400
1597,2023-07,11,0,8800,0,11,8800
1597,2023-08,12,0,10400,0,12,10400
1597,2023-09,11,0,8800,0,11,8800
1597,2023-10,9,0,7200,0,9,7200
1598,2023-01,10,5,8000,9000,15,17000
1598,2023-02,8,8,6400,14400,16,20800
1598,2023-03,11,0,8800,0,11,8800
1598,2023-04,12,0,9600,0,12,9600
1598,2023-07,11,0,9600,0,11,9600
1598,2023-08,12,0,9600,0,12,9600
1598,2023-10,9,0,7200,0,9,7200
1599,2023-01,5,0,4000,0,5,4000
1599,2023-04,6,0,4800,0,6,4800
1600,2023-10,0,4,0,7200,4,7200
1601,2023-02,0,3,0,5400,3,5400
1601,2023-03,0,5,0,9000,5,9000
1601,2023-04,0,3,0,5400,3,5400
1601,2023-05,0,5,0,8000,5,8000
1601,2023-06,0,2,0,3600,2,3600
1601,2023-09,0,6,0,10800,6,10800
1601,2023-10,0,4,0,7200,4,7200
1601,2023-11,0,3,0,5400,3,5400
1601,2023-12,0,6,0,10800,6,10800
1602,2023-11,4,2,4000,3600,6,7600
1603,2023-01,8,0,6400,0,8,6400
1603,2023-02,8,0,6400,0,8,6400
1603,2023-03,12,0,9600,0,12,9600
1603,2023-04,9,0,7200,0,9,7200
1603,2023-05,8,0,6400,0,8,6400
1603,2023-08,12,0,10400,0,12,10400
1603,2023-10,11,0,8800,0,11,8800
1603,2023-11,9,0,7200,0,9,7200
1603,2023-12,9,0,7200,0,9,7200
1604,2023-01,8,0,7200,0,8,7200
1604,2023-02,9,0,7200,0,9,7200
1604,2023-03,8,0,6400,0,8,6400
1605,2023-01,4,0,3200,0,4,3200
1605,2023-03,4,0,3200,0,4,3200
1605,2023-04,8,0,6400,0,8,6400
1605,2023-07,5,0,4000,0,5,4000
1605,2023-08,6,0,4800,0,6,4800
1605,2023-09,6,0,4800,0,6,4800
1605,2023-10,6,0,4800,0,6,4800
1605,2023-11,6,0,4800,0,6,4800
1606,2023-08,3,0,2400,0,3,2400
1606,2023-09,3,0,2400,0,3,2400
1606,2023-10,1,0,800,0,1,800
1607,2023-01,11,1,8800,1800,12,10600
1607,2023-02,8,4,6400,7200,12,13600
1607,2023-03,8,4,6400,7200,12,13600
1607,2023-04,10,0,8000,0,10,8000
1607,2023-05,9,2,7200,3200,11,10400
1607,2023-06,8,0,6400,0,8,6400
1607,2023-07,10,0,8000,0,10,8000
1607,2023-08,9,0,7200,0,9,7200
1607,2023-09,11,0,8800,0,11,8800
1607,2023-10,7,0,5600,0,7,5600
1608,2023-12,0,6,0,10800,6,10800
1609,2023-06,8,4,6400,7200,12,13600
1609,2023-07,8,4,6400,7200,12,13600
1609,2023-08,8,4,6400,7200,12,13600
1609,2023-09,8,3,6400,5400,11,11800
1609,2023-10,10,2,8000,3600,12,11600
1609,2023-11,12,0,9600,0,12,9600
1609,2023-12,11,1,8800,1800,12,10600
1610,2023-01,7,3,5600,5400,10,11000
1610,2023-02,4,6,3200,10800,10,14000
1610,2023-07,4,0,3200,0,4,3200
1610,2023-08,4,0,3200,0,4,3200
1610,2023-09,5,0,4000,0,5,4000
1610,2023-10,8,0,6400,0,8,6400
1610,2023-11,5,0,4000,0,5,4000
1611,2023-03,0,4,0,7200,4,7200
1612,2023-03,4,0,3200,0,4,3200
1612,2023-04,4,0,3200,0,4,3200
1612,2023-05,2,5,1600,8000,7,9600
1612,2023-06,7,0,5600,0,7,5600
1612,2023-07,7,0,5600,0,7,5600
1612,2023-08,6,0,4800,0,6,4800
1612,2023-09,6,0,4800,0,6,4800
1612,2023-10,5,0,4800,0,5,4800
1612,2023-12,5,0,4000,0,5,4000
1613,2023-03,0,1,0,1800,1,1800
1614,2023-06,0,3,0,5400,3,5400
1614,2023-08,0,3,0,5400,3,5400
1614,2023-09,0,1,0,1800,1,1800
1614,2023-10,0,3,0,5400,3,5400
1614,2023-11,0,1,0,1800,1,1800
1614,2023-12,0,1,0,1800,1,1800
1615,2023-09,0,2,0,3600,2,3600
1615,2023-10,0,4,0,7200,4,7200
1615,2023-11,0,2,0,3600,2,3600
1615,2023-12,0,6,0,10800,6,10800
1616,2023-01,2,0,1600,0,2,1600
1616,2023-02,2,0,1600,0,2,1600
1616,2023-03,2,0,1600,0,2,1600
1616,2023-04,4,0,3200,0,4,3200
1616,2023-05,4,0,3200,0,4,3200
1616,2023-09,2,0,1600,0,2,1600
1616,2023-10,4,0,3200,0,4,3200
1616,2023-12,6,0,4800,0,6,4800
1617,2023-03,0,3,0,5400,3,5400
1618,2023-06,8,0,6400,0,8,6400
1619,2023-06,0,1,0,1800,1,1800
1619,2023-07,0,1,0,1800,1,1800
1620,2023-02,0,3,0,5400,3,5400
1620,2023-05,0,9,0,14400,9,14400
1620,2023-06,0,4,0,7200,4,7200
1620,2023-09,0,5,0,9000,5,9000
1620,2023-10,0,1,0,1800,1,1800
1620,2023-11,0,5,0,9000,5,9000
1621,2023-01,0,4,0,7200,4,7200
1621,2023-02,0,6,0,10800,6,10800
1621,2023-03,0,4,0,7200,4,7200
1621,2023-04,0,2,0,3600,2,3600
1622,2023-01,0,6,0,10800,6,10800
1622,2023-02,0,5,0,9000,5,9000
1622,2023-03,0,2,0,3600,2,3600
1622,2023-04,0,2,0,3600,2,3600
1622,2023-05,0,6,0,9600,6,9600
1622,2023-08,0,5,0,9000,5,9000
1622,2023-09,0,5,0,9000,5,9000
1622,2023-11,0,5,0,9000,5,9000
1623,2023-10,6,2,4800,3600,8,8400
1623,2023-11,5,3,4000,5400,8,9400
1623,2023-12,7,1,5600,1800,8,7400
1624,2023-04,12,0,9600,0,12,9600
1624,2023-05,10,0,8000,0,10,8000
1624,2023-06,11,0,9600,0,11,9600
1624,2023-07,13,0,10400,0,13,10400
1624,2023-08,10,0,8000,0,10,8000
1624,2023-09,12,0,9600,0,12,9600
1625,2023-01,6,3,4800,5400,9,10200
1625,2023-09,4,0,3200,0,4,3200
1625,2023-10,5,0,4000,0,5,4000
1625,2023-11,4,0,3200,0,4,3200
1625,2023-12,6,0,4800,0,6,4800
1626,2023-03,9,7,7200,12600,16,19800
1626,2023-04,8,6,6400,10800,14,17200
1626,2023-05,11,10,9600,16000,21,25600
1626,2023-06,9,7,7200,12600,16,19800
1626,2023-09,11,0,8800,0,11,8800
1626,2023-10,9,0,7200,0,9,7200
1626,2023-11,10,0,8800,0,10,8800
1627,2023-01,0,1,0,1800,1,1800
1627,2023-02,0,1,0,1800,1,1800
1627,2023-03,0,4,0,7200,4,7200
1627,2023-04,0,3,0,5400,3,5400
1627,2023-07,0,2,0,3600,2,3600
1627,2023-08,0,2,0,3600,2,3600
1627,2023-10,0,2,0,3600,2,3600
1627,2023-11,0,4,0,7200,4,7200
1627,2023-12,0,2,0,3600,2,3600
1628,2023-01,3,2,2400,3600,5,6000
1628,2023-02,3,3,2400,5400,6,7800
1628,2023-03,3,2,2400,3600,5,6000
1628,2023-08,3,0,2400,0,3,2400
1628,2023-09,2,0,1600,0,2,1600
1628,2023-10,4,0,3200,0,4,3200
1628,2023-12,2,0,1600,0,2,1600
1629,2023-04,4,0,4000,0,4,4000
1629,2023-05,6,0,4800,0,6,4800
1629,2023-09,4,0,3200,0,4,3200
1629,2023-10,6,0,4800,0,6,4800
1630,2023-10,6,4,4800,7200,10,12000
1630,2023-11,7,3,5600,5400,10,11000
1630,2023-12,5,5,4000,9000,10,13000
1631,2023-05,11,0,8800,0,11,8800
1631,2023-06,13,0,10400,0,13,10400
1631,2023-07,11,0,8800,0,11,8800
1631,2023-08,13,0,10400,0,13,10400
1631,2023-10,10,0,8000,0,10,8000
1631,2023-11,11,0,8800,0,11,8800
1631,2023-12,13,0,10400,0,13,10400
1632,2023-02,0,4,0,7200,4,7200
1632,2023-03,0,6,0,10800,6,10800
1632,2023-04,0,2,0,3600,2,3600
1632,2023-05,0,4,0,6400,4,6400
1632,2023-06,0,3,0,5400,3,5400
1632,2023-07,0,3,0,5400,3,5400
1632,2023-08,0,5,0,9000,5,9000
1632,2023-09,0,3,0,5400,3,5400
1632,2023-10,0,5,0,9000,5,9000
1633,2023-04,11,0,8800,0,11,8800
1633,2023-05,13,0,10400,0,13,10400
1633,2023-06,10,0,8000,0,10,8000
1633,2023-07,13,0,10400,0,13,10400
1633,2023-08,13,0,10400,0,13,10400
1633,2023-09,12,0,9600,0,12,9600
1633,2023-10,13,0,10400,0,13,10400
1633,2023-11,12,0,9600,0,12,9600
1634,2023-01,0,4,0,7200,4,7200
1634,2023-03,0,3,0,5400,3,5400
1635,2023-01,0,2,0,3600,2,3600
1635,2023-02,0,5,0,9000,5,9000
1635,2023-03,0,2,0,3600,2,3600
1635,2023-04,0,2,0,3600,2,3600
1635,2023-05,0,7,0,11200,7,11200
1635,2023-06,0,5,0,9000,5,9000
1635,2023-07,0,5,0,9000,5,9000
1636,2023-01,0,5,0,9000,5,9000
1636,2023-02,0,2,0,3600,2,3600
1636,2023-03,0,2,0,3600,2,3600
1637,2023-01,10,4,8000,7200,14,15200
1637,2023-02,12,2,9600,3600,14,13200
1637,2023-03,9,4,7200,7200,13,14400
1637,2023-04,9,4,7200,7200,13,14400
1637,2023-07,12,2,9600,3600,14,13200
1637,2023-08,10,4,8000,7200,14,15200
1637,2023-12,12,2,9600,3600,14,13200
1638,2023-01,0,4,0,7200,4,7200
1639,2023-01,4,6,3200,10800,10,14000
1639,2023-02,5,5,4000,9000,10,13000
1639,2023-03,7,0,5600,0,7,5600
1639,2023-04,7,0,5600,0,7,5600
1639,2023-05,6,0,4800,0,6,4800
1639,2023-06,8,0,6400,0,8,6400
1639,2023-07,8,0,6400,0,8,6400
1639,2023-08,5,0,4000,0,5,4000
1639,2023-09,6,0,4800,0,6,4800
1639,2023-10,8,0,6400,0,8,6400
1639,2023-11,4,0,3200,0,4,3200
1639,2023-12,6,0,4800,0,6,4800
1640,2023-01,12,0,9600,0,12,9600
1640,2023-02,11,0,8800,0,11,8800
1640,2023-03,9,0,7200,0,9,7200
1640,2023-04,9,0,7200,0,9,7200
1640,2023-06,9,0,7200,0,9,7200
1640,2023-07,12,0,9600,0,12,9600
1640,2023-08,9,0,7200,0,9,7200
1640,2023-10,8,0,6400,0,8,6400
1640,2023-11,11,0,8800,0,11,8800
1640,2023-12,9,0,7200,0,9,7200
1641,2023-02,0,2,0,3600,2,3600
1641,2023-05,0,1,0,1600,1,1600
1641,2023-07,0,1,0,1800,1,1800
1642,2023-01,8,2,6400,3600,10,10000
1642,2023-02,6,3,4800,5400,9,10200
1642,2023-03,4,5,3200,9000,9,12200
1642,2023-04,6,3,4800,5400,9,10200
1642,2023-05,3,7,2400,11200,10,13600
1642,2023-06,5,5,4000,9000,10,13000
1642,2023-07,4,6,3200,10800,10,14000
1642,2023-08,8,2,6400,3600,10,10000
1642,2023-11,5,5,4000,9000,10,13000
1643,2023-03,0,1,0,1800,1,1800
1643,2023-04,0,2,0,3600,2,3600
1645,2023-01,3,0,2400,0,3,2400
1645,2023-05,5,0,4000,0,5,4000
1645,2023-06,3,0,2400,0,3,2400
1646,2023-12,12,4,9600,7200,16,16800
1647,2023-08,4,2,3200,3600,6,6800
1647,2023-09,6,0,4800,0,6,4800
1647,2023-12,6,0,4800,0,6,4800
1648,2023-03,6,4,4800,7200,10,12000
1648,2023-04,7,3,5600,5400,10,11000
1648,2023-08,4,6,3200,10800,10,14000
1648,2023-09,7,3,5600,5400,10,11000
1648,2023-10,5,5,4000,9000,10,13000
1648,2023-12,6,4,4800,7200,10,12000
1649,2023-04,12,0,9600,0,12,9600
1649,2023-05,9,0,7200,0,9,7200
1649,2023-06,8,0,6400,0,8,6400
1649,2023-07,11,0,8800,0,11,8800
1649,2023-11,10,0,8000,0,10,8000
1649,2023-12,9,0,7200,0,9,7200
1650,2023-03,10,0,8000,0,10,8000
1650,2023-04,10,0,8000,0,10,8000
1650,2023-05,2,8,1600,13000,10,14600
1650,2023-06,9,0,7200,0,9,7200
1650,2023-07,9,0,7200,0,9,7200
1650,2023-08,9,0,7200,0,9,7200
1650,2023-09,11,0,8800,0,11,8800
1650,2023-11,8,0,6400,0,8,6400
1650,2023-12,12,0,9600,0,12,9600
1651,2023-03,4,5,3200,9000,9,12200
1651,2023-07,6,4,4800,7200,10,12000
1651,2023-08,4,6,3200,10800,10,14000
1651,2023-09,5,5,4000,9000,10,13000
1651,2023-10,7,3,6400,5400,10,11800
1651,2023-11,8,2,6400,3600,10,10000
1651,2023-12,8,2,6400,3600,10,10000
1652,2023-07,4,3,3200,5400,7,8600
1652,2023-08,6,1,4800,1800,7,6600
1652,2023-09,6,2,4800,3600,8,8400
1652,2023-10,7,0,5600,0,7,5600
1652,2023-11,6,0,4800,0,6,4800
1653,2023-05,8,0,6400,0,8,6400
1653,2023-06,8,0,6400,0,8,6400
1653,2023-07,4,0,3200,0,4,3200
1653,2023-08,5,0,4000,0,5,4000
1654,2023-03,5,0,4000,0,5,4000
1654,2023-06,4,0,3200,0,4,3200
1654,2023-07,4,0,3200,0,4,3200
1654,2023-08,7,0,5600,0,7,5600
1654,2023-09,7,0,5600,0,7,5600
1654,2023-10,8,0,6400,0,8,6400
1654,2023-11,4,0,3200,0,4,3200
1654,2023-12,4,0,3200,0,4,3200
1655,2023-10,2,3,1600,5400,5,7000
1656,2023-01,8,7,6400,12600,15,19000
1656,2023-02,12,4,9600,7200,16,16800
1656,2023-03,10,6,8000,10800,16,18800
1656,2023-08,10,0,8800,0,10,8800
1656,2023-09,12,0,9600,0,12,9600
1656,2023-10,9,0,7200,0,9,7200
1656,2023-11,9,0,7200,0,9,7200
1656,2023-12,8,0,6400,0,8,6400
1657,2023-01,12,2,9600,3600,14,13200
1657,2023-02,9,4,7200,7200,13,14400
1657,2023-03,8,6,6400,10800,14,17200
1657,2023-04,9,5,7200,9000,14,16200
1657,2023-05,0,20,0,32000,20,32000
1657,2023-06,12,2,9600,3600,14,13200
1657,2023-08,9,5,7200,9000,14,16200
1657,2023-09,11,3,8800,5400,14,14200
1657,2023-10,12,2,9600,3600,14,13200
1657,2023-11,9,4,7200,7200,13,14400
1658,2023-04,0,3,0,5400,3,5400
1658,2023-05,0,3,0,4800,3,4800
1658,2023-06,0,4,0,7200,4,7200
1658,2023-07,0,3,0,5400,3,5400
1658,2023-08,0,4,0,7200,4,7200
1658,2023-10,0,3,0,5400,3,5400
1658,2023-11,0,3,0,5400,3,5400
1658,2023-12,0,3,0,5400,3,5400
1660,2023-01,8,2,6400,3600,10,10000
1660,2023-02,6,4,4800,7200,10,12000
1660,2023-08,6,4,4800,7200,10,12000
1660,2023-09,6,4,4800,7200,10,12000
1660,2023-10,5,4,4000,7200,9,11200
1660,2023-12,6,4,4800,7200,10,12000
1661,2023-01,0,6,0,10800,6,10800
1661,2023-02,0,2,0,3600,2,3600
1662,2023-08,9,7,7200,12600,16,19800
1662,2023-09,9,7,7200,12600,16,19800
1662,2023-12,9,6,7200,10800,15,18000
1663,2023-04,0,1,0,1800,1,1800
1663,2023-05,0,1,0,1600,1,1600
1663,2023-06,0,2,0,3600,2,3600
1663,2023-08,0,1,0,1800,1,1800
1663,2023-09,0,3,0,5400,3,5400
1663,2023-10,0,1,0,1800,1,1800
1663,2023-11,0,3,0,5400,3,5400
1663,2023-12,0,2,0,3600,2,3600
1664,2023-01,8,1,6400,1800,9,8200
1664,2023-02,7,2,5600,3600,9,9200
1664,2023-03,6,3,4800,5400,9,10200
1664,2023-04,6,2,4800,3600,8,8400
1664,2023-07,8,0,6400,0,8,6400
1664,2023-08,8,0,6400,0,8,6400
1665,2023-01,4,2,3200,3600,6,6800
1665,2023-04,4,3,3200,5400,7,8600
1665,2023-05,0,8,0,12800,8,12800
1665,2023-06,6,1,4800,1800,7,6600
1665,2023-08,4,3,3200,5400,7,8600
1665,2023-09,6,1,4800,1800,7,6600
1665,2023-10,4,3,3200,5400,7,8600
1665,2023-11,6,1,4800,1800,7,6600
1665,2023-12,4,3,3200,5400,7,8600
1666,2023-05,1,2,800,3200,3,4000
1666,2023-06,3,0,2400,0,3,2400
1666,2023-07,4,0,4000,0,4,4000
1666,2023-09,4,0,3200,0,4,3200
1666,2023-10,3,0,2400,0,3,2400
1666,2023-11,3,0,2400,0,3,2400
1667,2023-04,7,0,5600,0,7,5600
1667,2023-05,4,2,3200,3200,6,6400
1667,2023-06,4,0,3200,0,4,3200
1667,2023-07,7,0,5600,0,7,5600
1667,2023-08,4,0,3200,0,4,3200
1667,2023-09,5,0,4000,0,5,4000
1667,2023-10,4,0,3200,0,4,3200
1667,2023-11,6,0,4800,0,6,4800
1667,2023-12,6,0,5600,0,6,5600
1668,2023-08,6,0,4800,0,6,4800
1668,2023-09,5,0,4000,0,5,4000
1669,2023-01,2,0,1600,0,2,1600
1669,2023-02,2,0,1600,0,2,1600
1669,2023-03,4,0,3200,0,4,3200
1669,2023-04,4,0,3200,0,4,3200
1669,2023-05,3,0,2400,0,3,2400
1669,2023-06,2,0,1600,0,2,1600
1669,2023-07,3,0,2400,0,3,2400
1669,2023-09,3,0,2400,0,3,2400
1669,2023-10,3,0,2400,0,3,2400
1669,2023-11,2,0,1600,0,2,1600
1669,2023-12,2,0,1600,0,2,1600
1670,2023-01,1,2,800,3600,3,4400
1670,2023-03,3,0,2400,0,3,2400
1670,2023-04,2,1,1600,1800,3,3400
1670,2023-05,1,1,800,1600,2,2400
1670,2023-06,1,0,800,0,1,800
1670,2023-07,2,0,1600,0,2,1600
1670,2023-09,2,0,1600,0,2,1600
1670,2023-11,2,0,1600,0,2,1600
1670,2023-12,1,0,800,0,1,800
1671,2023-11,0,2,0,3600,2,3600
1672,2023-01,10,0,8800,0,10,8800
1672,2023-02,10,0,8000,0,10,8000
1672,2023-03,9,0,7200,0,9,7200
1672,2023-04,9,0,7200,0,9,7200
1672,2023-05,3,7,2400,11600,10,14000
1672,2023-09,11,0,8800,0,11,8800
1672,2023-10,9,0,7200,0,9,7200
1672,2023-11,9,0,7200,0,9,7200
1672,2023-12,12,0,9600,0,12,9600
1673,2023-05,0,3,0,4800,3,4800
1673,2023-11,0,1,0,1800,1,1800
1674,2023-01,3,0,2400,0,3,2400
1674,2023-02,2,0,1600,0,2,1600
1674,2023-03,2,0,1600,0,2,1600
1674,2023-09,6,0,4800,0,6,4800
1674,2023-10,2,0,1600,0,2,1600
1674,2023-11,6,0,4800,0,6,4800
1674,2023-12,3,0,2400,0,3,2400
1675,2023-06,12,0,9600,0,12,9600
1675,2023-07,14,0,11200,0,14,11200
1675,2023-08,11,0,8800,0,11,8800
1675,2023-09,11,0,8800,0,11,8800
1675,2023-10,14,0,11200,0,14,11200
1675,2023-11,9,0,7200,0,9,7200
1676,2023-01,0,3,0,5400,3,5400
1676,2023-02,0,5,0,9000,5,9000
1676,2023-03,0,3,0,5400,3,5400
1676,2023-04,0,2,0,3600,2,3600
1676,2023-05,0,4,0,6400,4,6400
1676,2023-10,0,6,0,10800,6,10800
1676,2023-11,0,5,0,9000,5,9000
1676,2023-12,0,4,0,7200,4,7200
1677,2023-01,5,0,4000,0,5,4000
1677,2023-07,6,0,4800,0,6,4800
1677,2023-08,7,0,5600,0,7,5600
1677,2023-09,6,0,4800,0,6,4800
1677,2023-11,7,0,5600,0,7,5600
1678,2023-01,0,4,0,7200,4,7200
1678,2023-02,0,8,0,14400,8,14400
1679,2023-02,0,3,0,5400,3,5400
1679,2023-03,0,3,0,5400,3,5400
1680,2023-04,11,0,9600,0,11,9600
1680,2023-05,11,1,8800,1600,12,10400
1680,2023-07,9,0,7200,0,9,7200
1680,2023-08,8,0,6400,0,8,6400
1680,2023-09,11,0,8800,0,11,8800
1682,2023-01,8,4,6400,7200,12,13600
1682,2023-02,10,2,8000,3600,12,11600
1682,2023-03,11,0,8800,0,11,8800
1682,2023-07,11,1,8800,1800,12,10600
1682,2023-08,11,1,8800,1800,12,10600
1682,2023-11,10,1,8000,1800,11,9800
1682,2023-12,11,0,8800,0,11,8800
1683,2023-01,0,4,0,7200,4,7200
1683,2023-02,0,5,0,9000,5,9000
1683,2023-03,0,3,0,5400,3,5400
1685,2023-12,6,2,4800,3600,8,8400
1686,2023-05,12,0,9600,0,12,9600
1686,2023-06,11,0,8800,0,11,8800
1686,2023-07,11,0,8800,0,11,8800
1686,2023-08,12,0,9600,0,12,9600
1686,2023-09,11,0,8800,0,11,8800
1686,2023-10,10,0,8000,0,10,8000
1686,2023-11,10,0,8000,0,10,8000
1686,2023-12,12,0,9600,0,12,9600
1687,2023-01,0,1,0,1800,1,1800
1687,2023-02,0,3,0,5400,3,5400
1687,2023-03,0,1,0,1800,1,1800
1687,2023-04,0,2,0,3600,2,3600
1687,2023-05,0,2,0,3200,2,3200
1687,2023-09,0,3,0,5400,3,5400
1687,2023-10,0,3,0,5400,3,5400
1687,2023-11,0,3,0,5400,3,5400
1687,2023-12,0,2,0,3600,2,3600
1688,2023-08,4,8,3200,14400,12,17600
1688,2023-09,8,4,6400,7200,12,13600
1689,2023-10,12,2,9600,3600,14,13200
1689,2023-11,12,2,10400,3600,14,14000
1689,2023-12,11,3,8800,5400,14,14200
1690,2023-08,4,8,3200,14400,12,17600
1690,2023-09,5,7,4000,12600,12,16600
1690,2023-10,4,8,3200,14400,12,17600
1691,2023-01,7,3,5600,5400,10,11000
1691,2023-02,6,3,4800,5400,9,10200
1691,2023-03,4,6,3200,10800,10,14000
1691,2023-04,6,4,5600,7200,10,12800
1691,2023-05,4,5,3200,8000,9,11200
1691,2023-06,7,3,5600,5400,10,11000
1691,2023-07,6,4,4800,7200,10,12000
1691,2023-08,5,5,4000,9000,10,13000
1691,2023-09,4,6,3200,10800,10,14000
1692,2023-01,0,4,0,7200,4,7200
1692,2023-02,0,2,0,3600,2,3600
1692,2023-03,0,6,0,10800,6,10800
1692,2023-04,0,3,0,5400,3,5400
1692,2023-05,0,4,0,6600,4,6600
1692,2023-06,0,4,0,7200,4,7200
1692,2023-07,0,4,0,7200,4,7200
